580	2013-01-01	1	17.8	250	
581	2013-01-01	1	14.9	245	
582	2013-01-01	1	11.2	1	
583	2013-01-01	1	12	129	
584	2013-01-01	1	8.8	310	
585	2013-01-01	1	24.8	193	
586	2013-01-01	1	24.6	260	
587	2013-01-01	1	16.2	123	
588	2013-01-01	1	22.4	287	
589	2013-01-01	1	19	308	
590	2013-01-01	1	26	63	
591	2013-01-01	1	14.5	222	
592	2013-01-01	1	15.8	47	
593	2013-01-01	1	19	257	
594	2012-11-06	1	15	338	
595	2012-10-11	1	17	338	
596	2012-10-10	0	9	362	
597	2012-10-10	0	10	361	
598	2012-09-26	1	15	264	
599	2012-09-26	1	18	338	
600	2012-09-25	0	10	316	
601	2012-09-10	1	20	278	
602	2012-09-08	1	14	47	
603	2012-09-07	0	24	359	
604	2012-09-07	0	18	360	
605	2012-08-18	1	10.5	334	
606	2012-08-17	0	14	358	
607	2012-07-29	1	11	334	
608	2012-07-28	0	14	273	
609	2012-07-28	1	9	234	
610	2012-07-15	1	7	103	
611	2012-07-10	0	26	337	
612	2012-07-10	0	25	328	
613	2012-07-01	2	28	118	
614	2012-06-16	1	16	293	
615	2012-06-07	0	18	317	
616	2012-06-01	1	15	344	
617	2012-05-09	1	15	47	
618	2012-05-08	2	11	121	
619	2012-05-08	0	18	353	
620	2012-05-08	0	28	354	
621	2012-05-08	0	18	355	
622	2012-05-08	0	20	356	
623	2012-05-08	0	12	357	
624	2012-04-21	1	9.5	234	
625	2012-04-21	1	18	323	
626	2012-04-20	1	12	225	
627	2012-04-19	1	19	323	
628	2012-04-01	1	13	225	
629	2012-03-30	0	18	351	
630	2012-03-30	0	19	352	
631	2012-03-30	0	9	349	
632	2012-03-30	0	13	350	
633	2012-01-01	1	28	296	
634	2012-01-01	2	28	307	
635	2012-01-01	2	14	303	
636	2012-01-01	2	16	207	
637	2012-01-01	1	24	269	
638	2012-01-01	1	16	264	
639	2012-01-01	1	7.5	103	
640	2011-11-12	2	28	17	
641	2011-11-12	0	16	348	
642	2011-10-17	1	7	210	
643	2011-10-17	0	18	345	
644	2011-10-17	0	15	346	
645	2011-10-17	0	15	347	
646	2011-10-17	0	15	344	
647	2011-10-01	1	23	191	
648	2011-09-30	1	11.5	334	
649	2011-09-29	2	12	121	
650	2011-09-29	0	27	337	
651	2011-09-29	0	24	269	
652	2011-09-18	1	12	334	
653	2011-09-12	1	20	178	
654	2011-09-09	0	13	343	
655	2011-08-20	1	17	264	
656	2011-07-31	1	22	228	
657	2011-07-30	0	18	315	
658	2011-07-30	0	18	342	
659	2011-07-30	0	16	341	
660	2011-07-30	1	15	245	
661	2011-07-29	0	25	340	
662	2011-07-29	0	20	315	
663	2011-07-29	0	20	267	
664	2011-07-08	1	22	178	
665	2011-07-07	0	16	339	
666	2011-07-07	1	18	264	
667	2011-07-07	1	12	129	
668	2011-06-12	1	20	323	
669	2011-06-11	1	16	47	
670	2011-06-11	1	17	47	
671	2011-06-10	0	18	338	
672	2011-05-23	1	13	129	
673	2011-05-19	0	28	336	
674	2011-05-19	0	28	337	
675	2011-04-27	1	13	334	
676	2011-04-01	1	12	222	
677	2011-02-06	2	16	143	
678	2011-02-06	2	28	238	
679	2011-02-06	2	25	237	
680	2011-02-06	2	7	122	
681	2011-02-06	2	28	88	
682	2011-02-06	2	20	291	
683	2011-02-06	2	18	58	
684	2011-02-06	2	21	267	
685	2011-01-24	1	16	207	
686	2011-01-24	1	27	330	
687	2011-01-01	1	14	334	
688	2011-01-01	1	24	193	
689	2010-11-10	0	6	210	
690	2010-11-08	1	16	28	
691	2010-11-08	1	10	234	
692	2010-11-08	1	16	160	
693	2010-11-08	1	9	103	
694	2010-11-08	1	20	2	
695	2010-11-08	1	17	250	
696	2010-11-08	1	13	222	
697	2010-11-01	2	26	17	
698	2010-11-01	0	28	296	
699	2010-11-01	0	14	334	
700	2010-11-01	1	20	250	
701	2010-10-13	1	22	250	
702	2010-09-28	0	19	244	
703	2010-09-28	0	18	335	
704	2010-09-10	0	18	324	
705	2010-09-10	0	27	330	
706	2010-08-27	1	11	241	
707	2010-08-25	0	22	304	
708	2010-08-25	1	14	16	
709	2010-07-22	0	22	333	
710	2010-07-22	0	18	334	
711	2010-07-19	1	22	323	
712	2010-07-03	0	21	273	
713	2010-06-07	1	18	116	
714	2010-06-06	1	15	93	
715	2010-06-05	0	23	323	
716	2010-06-04	0	14	332	
717	2010-05-14	1	16	93	
718	2010-04-24	2	12	199	
719	2010-04-24	2	14	48	
720	2010-04-24	2	24	276	
721	2010-04-24	2	28	166	
722	2010-04-22	1	24	250	
723	2010-04-21	0	28	331	
724	2010-04-21	0	16	282	
725	2010-04-21	0	16	283	
726	2010-03-31	0	28	330	
727	2010-03-17	1	9	172	
728	2010-03-17	1	23	311	
729	2010-03-17	1	21	267	
730	2010-03-17	1	21	61	
731	2010-03-17	1	9	310	
732	2009-11-14	0	28	309	
733	2009-11-14	0	28	329	
734	2009-11-14	0	28	328	
735	2009-11-13	1	25	227	
736	2009-11-13	1	11	310	
737	2009-09-30	1	10	172	
738	2009-09-29	0	21	327	
739	2009-09-14	1	24	260	
740	2009-09-11	0	16	253	
741	2009-09-11	0	18	322	
742	2009-09-11	0	16	325	
743	2009-09-11	0	21	324	
744	2009-09-11	0	24	326	
745	2009-09-11	0	26	311	
746	2009-09-11	0	24	323	
747	2009-09-01	1	24	27	
748	2009-09-01	1	7	103	
749	2009-09-01	1	19	2	
750	2009-08-20	0	24	320	
751	2009-08-20	0	28	321	
752	2009-08-20	0	28	319	
753	2009-08-20	0	28	319	
754	2009-07-30	0	28	318	
755	2009-07-30	0	21	317	
756	2009-07-08	1	20	185	
757	2009-07-04	0	18	313	
758	2009-07-04	0	28	314	
759	2009-07-04	0	24	315	
760	2009-07-04	0	9	316	
761	2009-07-04	1	14	129	
762	2009-07-04	0	24	193	
763	2009-06-12	0	15	233	
764	2009-05-22	0	12	312	
765	2009-05-22	0	28	311	
766	2009-05-04	1	15	16	
767	2009-03-16	1	14	160	
768	2009-03-01	1	11	80	
769	2009-03-01	1	20	264	
770	2009-03-01	1	15	145	
771	2009-02-22	1	17	293	
772	2009-02-22	1	28	307	
773	2009-02-22	1	14	303	
774	2009-02-22	1	22	278	
775	2009-02-22	1	12	310	
776	2009-02-22	1	18	308	
777	2008-11-15	0	36	309	
778	2008-11-15	0	21	278	
779	2008-11-15	0	12	310	
780	2008-11-15	0	23	193	
781	2008-10-11	0	25	306	
782	2008-10-11	0	28	307	
783	2008-10-11	0	22	267	
784	2008-10-11	0	19	308	
785	2008-09-30	0	16	305	
786	2008-09-30	0	21	304	
787	2008-09-13	1	20	61	
788	2008-09-09	1	12	294	
789	2008-09-09	1	22	287	
790	2008-08-21	0	21	284	
791	2008-07-21	0	14	303	
792	2008-07-21	1	16	16	
793	2008-07-21	1	12	222	
794	2008-06-21	0	28	295	
795	2008-06-21	0	10	297	
796	2008-06-21	0	28	298	
797	2008-06-21	0	18	299	
798	2008-06-21	0	19	300	
799	2008-06-21	0	18	301	
800	2008-06-21	0	10	302	
801	2008-06-21	0	24	273	
802	2008-06-21	0	32	296	
803	2008-06-21	1	14	294	
804	2008-06-21	1	20	3	
805	2008-05-15	0	16	285	
806	2008-05-15	0	18	293	
807	2008-04-28	1	22	264	
808	2008-04-28	1	26	260	
809	2008-04-28	1	24	287	
810	2008-03-26	0	15	292	
