1169	38	112	17	61	46
1170	39	99	17	103	46
1171	40	128	16	8	46
1172	1	86	32	234	47
1173	2	85	32	310	47
1174	3	89	31	225	47
1175	4	90	29	241	47
1176	5	94	29	245	47
1177	6	95	29	47	47
1178	7	104	29	269	47
1179	8	88	28	103	47
1180	9	100	28	3	47
1181	10	103	27	287	47
1182	11	105	27	311	47
1183	12	91	26	172	47
1184	13	107	26	63	47
1185	14	94	26	129	47
1186	15	103	26	184	47
1187	16	100	26	116	47
1188	17	103	25	185	47
1189	18	99	25	160	47
1190	19	105	25	278	47
1191	20	107	25	27	47
1192	21	103	24	280	47
1193	22	101	23	28	47
1194	23	113	23	24	47
1195	24	105	23	178	47
1196	25	99	23	16	47
1197	26	96	22	1	47
1198	27	105	22	323	47
1199	28	106	22	2	47
1200	29	98	21	80	47
1201	30	102	21	145	47
1202	31	99	21	294	47
1203	32	112	20	260	47
1204	33	113	19	162	47
1205	34	107	18	250	47
1206	35	118	18	12	47
1207	36	117	15	193	47
1208	37	132	14	8	47
1209	38	122	14	118	47
1210	39	115	14	61	47
1211	40	107	13	222	47
1212	1	82	38	225	48
1213	2	87	35	145	48
1214	3	94	35	278	48
1215	4	85	34	129	48
1216	5	94	33	2	48
1217	6	97	32	287	48
1218	7	92	31	160	48
1219	8	95	31	280	48
1220	9	84	31	103	48
1221	10	88	30	241	48
1222	11	93	30	47	48
1223	12	95	29	250	48
1224	13	90	27	234	48
1225	14	104	27	27	48
1226	15	91	27	1	48
1227	16	104	27	162	48
1228	17	97	26	28	48
1229	18	102	26	184	48
1230	19	101	26	185	48
1231	20	97	25	245	48
1232	21	101	25	323	48
1233	22	95	24	80	48
1234	23	107	23	311	48
1235	24	108	23	260	48
1236	25	102	23	116	48
1237	26	94	22	310	48
1238	27	106	22	178	48
1239	28	109	22	269	48
1240	29	107	21	61	48
1241	30	96	21	172	48
1242	31	112	20	63	48
1243	32	115	20	24	48
1244	33	102	19	16	48
1245	34	101	19	222	48
1246	35	103	17	294	48
1247	36	118	17	118	48
1248	37	111	16	3	48
1249	38	117	14	193	48
1250	39	122	12	12	48
1251	40	131	12	8	48
1252	1	92	36	323	49
1253	2	90	34	28	49
1254	3	84	34	234	49
1255	4	88	32	222	49
1256	5	86	30	103	49
1257	6	89	30	241	49
1258	7	98	29	280	49
1259	8	92	29	294	49
1260	9	96	29	250	49
1261	10	92	28	80	49
1262	11	103	28	278	49
1263	12	95	28	245	49
1264	13	93	27	129	49
1265	14	102	27	184	49
1266	15	102	27	2	49
1267	16	105	27	162	49
1268	17	97	27	160	49
1269	18	102	27	61	49
1270	19	102	26	178	49
1271	20	98	26	47	49
1272	21	105	25	287	49
1273	22	108	25	269	49
1274	23	105	23	185	49
1275	24	99	23	16	49
1276	25	99	22	225	49
1277	26	97	22	310	49
1278	27	114	22	24	49
1279	28	111	21	27	49
1280	29	96	21	172	49
1281	30	106	20	116	49
1282	31	104	20	145	49
1283	32	117	18	12	49
1284	33	120	18	118	49
1285	34	100	18	1	49
1286	35	117	16	63	49
1287	36	118	14	193	49
1288	37	115	13	3	49
1289	38	135	9	8	49
1290	1	80	40	225	50
1291	2	83	40	293	50
1292	3	79	38	241	50
1293	4	93	37	162	50
1294	5	94	36	260	50
1295	6	95	35	193	50
1296	7	87	35	28	50
1297	8	89	35	351	50
1298	9	98	35	330	50
1299	10	94	35	311	50
1300	11	84	34	222	50
1301	12	92	33	275	50
1302	13	95	32	184	50
1303	14	87	32	350	50
1304	15	87	31	334	50
1305	16	95	31	3	50
1306	17	97	30	178	50
1307	18	100	30	269	50
1308	19	86	30	302	50
1309	20	92	29	245	50
1310	21	102	29	63	50
1311	22	96	29	352	50
1312	23	86	29	349	50
1313	24	92	28	16	50
1314	25	88	27	172	50
1315	26	91	27	129	50
1316	27	96	26	160	50
1317	28	99	26	280	50
1318	29	100	26	323	50
1319	30	89	26	310	50
1320	31	98	26	308	50
1321	32	102	25	2	50
1322	33	103	24	61	50
1323	34	102	24	185	50
1324	35	109	24	12	50
1325	36	100	24	257	50
1326	37	126	16	8	50
1327	1	86	39	264	51
1328	2	79	38	103	51
1329	3	89	37	313	51
1330	4	95	37	193	51
1331	5	80	37	310	51
1332	6	84	36	334	51
1333	7	92	36	323	51
1334	8	79	36	210	51
1335	9	95	35	228	51
1336	10	87	35	225	51
1337	11	95	35	278	51
1338	12	104	34	17	51
1339	13	93	34	280	51
1340	14	85	34	241	51
1341	15	90	33	145	51
1342	16	87	33	129	51
1343	17	95	33	178	51
1344	18	92	32	93	51
1345	19	93	31	348	51
1346	20	90	30	222	51
1347	21	92	30	16	51
1348	22	103	30	63	51
1349	23	91	29	294	51
1350	24	97	28	250	51
1351	25	103	28	191	51
1352	26	100	28	3	51
1353	27	105	27	260	51
1354	28	110	26	24	51
1355	29	98	26	160	51
1356	30	101	25	308	51
1357	31	110	25	330	51
1358	32	100	24	28	51
1359	33	108	23	2	51
1360	34	106	22	185	51
1361	35	116	20	309	51
1362	36	118	18	329	51
1363	37	112	17	61	51
1364	38	127	17	8	51
1365	1	87	31	103	52
1366	2	97	30	257	52
1367	3	97	30	338	52
1368	4	88	30	310	52
1369	5	104	29	260	52
1370	6	103	29	311	52
1371	7	97	28	28	52
1372	8	105	28	162	52
1373	9	97	28	160	52
1374	10	97	27	347	52
1375	11	105	26	287	52
1376	12	98	26	292	52
1377	13	93	25	172	52
1378	14	96	25	129	52
1379	15	105	25	2	52
1380	16	100	25	344	52
1381	17	92	24	210	52
1382	18	107	24	278	52
1383	19	110	23	27	52
1384	20	104	23	345	52
1385	21	106	23	323	52
1386	22	101	22	225	52
1387	23	114	22	330	52
1388	24	107	22	185	52
1389	25	100	21	222	52
1390	26	112	20	191	52
1391	27	106	18	245	52
1392	27	106	18	346	52
1393	1	77	37	334	53
1394	2	85	36	280	53
1395	3	88	34	3	53
1396	4	92	34	193	53
1397	5	88	34	178	53
1398	6	86	33	264	53
1399	7	85	33	28	53
1400	8	85	33	93	53
1401	9	86	32	160	53
1402	10	97	32	337	53
1403	11	98	32	319	53
1404	12	85	32	245	53
1405	13	92	31	2	53
1406	14	87	30	225	53
1407	15	85	29	294	53
1408	16	82	29	103	53
1409	17	86	28	129	53
1410	18	102	27	330	53
1411	19	93	27	308	53
1412	20	86	26	1	53
1413	21	88	26	222	53
1414	22	88	26	121	53
1415	23	101	23	278	53
1416	24	104	23	269	53
1417	25	104	22	27	53
1418	26	109	22	24	53
1419	27	103	19	323	53
1420	28	117	14	296	53
1421	29	129	9	8	53
1422	1	95	34	178	54
1423	2	85	34	343	54
1424	3	95	33	278	54
1425	4	82	33	310	54
1426	5	82	33	103	54
1427	6	95	33	287	54
1428	7	83	33	234	54
1429	8	86	32	294	54
1430	9	96	30	2	54
1431	10	88	30	222	54
1432	11	92	29	145	54
1433	12	95	29	116	54
1434	13	86	29	172	54
1435	14	93	29	160	54
1436	15	102	28	41	54
1437	16	98	28	323	54
1438	17	90	28	129	54
1439	18	105	25	27	54
1440	19	106	25	191	54
1441	20	97	24	245	54
1442	21	103	24	61	54
1443	22	93	23	1	54
1444	23	99	23	253	54
1445	24	113	21	24	54
1446	25	131	11	8	54
1447	1	93	27	129	55
1448	2	92	25	310	55
1449	3	104	24	323	55
1450	4	98	23	343	55
1451	5	101	23	160	55
1452	6	96	22	234	55
1453	7	107	22	2	55
1454	8	96	21	103	55
1455	9	98	20	1	55
1456	9	106	20	116	55
1457	11	105	19	253	55
1458	12	102	19	294	55
1459	13	113	19	41	55
1460	14	112	19	178	55
1461	15	99	18	172	55
1462	16	113	17	287	55
1463	17	113	17	278	55
1464	18	108	15	245	55
1465	19	107	14	222	55
1466	20	111	14	145	55
1467	21	119	13	27	55
1468	22	124	12	24	55
1469	23	120	9	61	55
1470	24	141	3	8	55
1471	1	84	35	343	56
1472	2	88	33	145	56
1473	3	98	33	191	56
1474	4	93	32	116	56
1475	5	86	32	222	56
1476	6	89	32	245	56
1477	7	84	31	310	56
1478	8	97	31	178	56
1479	9	84	31	103	56
1480	10	99	31	41	56
1481	11	95	31	323	56
1482	12	98	30	278	56
1483	13	88	30	129	56
1484	14	101	29	287	56
1485	15	107	27	24	56
1486	16	93	26	294	56
1487	17	96	26	160	56
1488	18	106	24	27	56
1489	19	103	23	2	56
1490	20	107	20	61	56
1491	21	134	8	8	56
1492	1	81	38	334	57
1493	2	88	36	264	57
1494	3	84	36	225	57
1495	4	82	35	241	57
1496	5	80	35	103	57
1497	6	87	35	160	57
1498	7	82	33	172	57
1499	8	95	31	323	57
1500	9	92	29	93	57
1501	10	93	28	245	57
1502	11	91	28	222	57
1503	12	100	27	2	57
1504	13	100	27	61	57
1505	14	103	27	27	57
1506	15	95	27	123	57
1507	16	91	27	129	57
1508	17	103	27	193	57
1509	18	108	23	63	57
1510	19	99	21	16	57
1511	20	116	19	321	57
1512	21	116	18	118	57
1513	22	133	10	8	57
1514	1	85	46	228	58
1515	2	86	46	63	58
1516	3	81	41	93	58
1517	4	84	41	342	58
1518	5	94	40	330	58
1519	6	89	40	287	58
1520	7	96	40	24	58
1521	8	85	40	315	58
1522	9	78	39	234	58
1523	10	88	39	323	58
1524	11	90	38	61	58
1525	12	78	38	172	58
1526	13	78	38	103	58
1527	14	86	37	28	58
1528	15	86	37	160	58
1529	16	90	37	3	58
1530	17	95	36	260	58
1531	18	84	35	222	58
1532	19	96	35	193	58
1533	20	95	34	178	58
1534	21	85	34	129	58
1535	22	91	32	341	58
1536	23	96	31	267	58
1537	24	91	31	145	58
1538	25	115	28	8	58
1539	26	95	26	16	58
1540	27	93	23	310	58
1541	1	85	39	245	59
1542	2	90	38	315	59
1543	3	84	36	129	59
1544	4	89	35	28	59
1545	5	84	33	310	59
1546	6	92	32	160	59
1547	7	86	32	234	59
1548	8	90	32	16	59
1549	9	92	30	225	59
1550	10	102	30	162	59
1551	11	103	30	63	59
1552	12	93	28	334	59
1553	13	105	27	260	59
1554	14	106	26	193	59
1555	15	111	24	330	59
1556	16	103	24	257	59
1557	17	111	22	340	59
1558	18	98	22	222	59
1559	19	102	21	93	59
1560	20	109	19	267	59
1561	21	107	18	47	59
1562	22	134	10	8	59
1563	1	94	35	178	60
1564	2	89	34	264	60
1565	3	87	31	334	60
1566	4	84	30	310	60
1567	5	89	30	225	60
1568	6	85	29	103	60
1569	7	90	27	129	60
1570	8	98	26	280	60
1571	9	95	26	339	60
1572	10	101	26	278	60
1573	11	93	26	16	60
1574	12	99	26	2	60
1575	13	96	25	28	60
1576	14	107	25	330	60
1577	15	108	24	12	60
1578	16	100	23	308	60
1579	17	108	21	260	60
1580	18	100	21	160	60
1581	19	105	20	323	60
1582	20	105	20	3	60
1583	21	115	18	24	60
1584	22	110	18	311	60
1585	23	112	17	162	60
1586	24	116	15	327	60
1587	1	89	30	129	61
1588	2	93	29	47	61
1589	3	108	26	307	61
1590	4	90	26	234	61
1591	5	105	26	63	61
1592	6	99	25	338	61
1593	7	101	25	2	61
1594	8	94	24	222	61
1595	9	107	23	193	61
1596	10	99	21	16	61
1597	11	95	21	103	61
1598	12	108	20	287	61
1599	13	109	19	323	61
1600	14	101	19	225	61
1601	15	105	19	116	61
1602	16	103	19	28	61
1603	17	105	17	160	61
1604	18	113	17	27	61
1605	19	111	15	185	61
1606	20	107	15	245	61
1607	21	107	14	145	61
1608	22	111	14	280	61
1609	23	114	13	61	61
1610	24	125	8	12	61
1611	25	137	5	8	61
1612	1	92	36	323	62
1613	2	90	34	47	62
1614	3	86	32	222	62
1615	4	84	31	103	62
1616	5	96	31	2	62
1617	6	92	30	245	62
1618	7	93	29	145	62
1619	8	103	28	63	62
1620	9	93	26	129	62
1621	10	92	25	234	62
1622	11	109	25	307	62
1623	12	97	25	160	62
1624	13	101	25	185	62
1625	14	105	25	193	62
1626	15	101	24	280	62
1627	16	98	24	28	62
1628	17	97	23	225	62
1629	18	102	22	338	62
1630	19	98	22	16	62
1631	20	103	21	116	62
1632	21	111	20	27	62
1633	22	108	19	61	62
1634	23	115	18	12	62
1635	24	137	5	8	62
1636	1	85	37	129	63
1637	2	99	36	330	63
1638	3	88	34	16	63
1639	4	84	33	310	63
1640	5	92	33	250	63
1641	6	103	33	337	63
1642	7	97	32	184	63
1643	8	87	30	103	63
1644	9	99	30	3	63
1645	10	91	29	312	63
1646	11	107	29	336	63
1647	12	94	29	145	63
1648	13	97	27	160	63
1649	14	109	26	12	63
1650	15	106	26	260	63
1651	16	102	25	280	63
1652	17	95	25	294	63
1653	18	107	25	178	63
1654	19	102	24	257	63
1655	20	109	24	63	63
1656	21	107	24	323	63
1657	22	100	24	28	63
1658	23	96	24	222	63
1659	24	100	24	245	63
1660	25	110	22	162	63
1661	26	98	22	1	63
1662	27	102	21	93	63
1663	28	112	20	27	63
1664	29	113	19	193	63
1665	1	87	34	334	64
1666	2	82	34	310	64
1667	3	100	33	228	64
1668	4	85	31	103	64
1669	5	105	30	331	64
1670	6	94	30	250	64
1671	7	93	30	245	64
1672	8	92	29	129	64
1673	9	92	29	225	64
1674	10	94	28	16	64
1675	11	99	28	3	64
1676	12	100	27	185	64
1677	13	103	27	311	64
1678	14	107	27	330	64
1679	15	94	25	222	64
1680	16	107	25	162	64
1681	17	92	24	172	64
1682	18	93	24	1	64
1683	19	113	23	12	64
1684	20	99	23	145	64
1685	21	102	21	160	64
1686	22	109	21	323	64
1687	23	112	19	27	64
1688	24	103	19	93	64
1689	25	114	19	191	64
1690	26	113	16	2	64
1691	1	80	39	222	65
1692	2	87	35	160	65
1693	3	83	35	294	65
1694	4	89	35	308	65
1695	5	81	34	103	65
1696	6	87	33	225	65
1697	7	95	33	278	65
1698	8	96	33	311	65
1699	9	89	32	145	65
1700	10	87	31	190	65
1701	11	99	31	228	65
1702	12	84	31	310	65
1703	13	91	31	245	65
1704	14	90	30	16	65
1705	15	95	29	47	65
1706	16	91	29	334	65
1707	17	90	28	80	65
1708	18	89	28	241	65
1709	19	99	28	184	65
1710	20	94	28	28	65
1711	21	102	28	260	65
1712	22	93	27	129	65
1713	23	103	27	178	65
1714	24	107	27	331	65
1715	25	96	25	93	65
1716	26	108	25	330	65
1717	27	102	25	185	65
1718	28	107	24	63	65
1719	29	102	24	3	65
1720	30	101	23	257	65
1721	31	105	21	280	65
1722	32	108	18	2	65
1723	33	124	18	8	65
1724	34	114	16	27	65
1725	1	88	40	250	66
1726	2	88	38	47	66
1727	3	81	38	241	66
1728	3	94	38	178	66
1729	5	83	37	294	66
1730	6	86	36	129	66
1731	7	80	36	210	66
1732	8	88	35	145	66
1733	9	89	33	334	66
1734	10	83	32	103	66
1735	11	90	32	16	66
1736	12	85	32	310	66
1737	13	97	31	185	66
1738	14	101	31	228	66
1739	15	102	31	191	66
1740	16	104	30	17	66
1741	17	88	30	1	66
1742	18	99	30	61	66
1743	19	98	29	2	66
1744	20	89	28	172	66
1745	21	101	27	3	66
1746	22	96	26	225	66
1747	23	111	25	24	66
1748	24	106	23	184	66
1749	25	115	22	296	66
1750	26	117	19	309	66
1751	27	132	12	8	66
1752	1	87	40	267	67
1753	2	86	36	285	67
1754	3	96	33	250	67
1755	4	88	32	16	67
1756	5	89	32	145	67
1757	6	89	32	93	67
1758	7	85	31	172	67
1759	8	84	29	103	67
1760	9	92	28	160	67
1761	10	92	28	225	67
1762	11	97	27	47	67
1763	12	101	26	61	67
1764	13	92	25	80	67
1765	14	109	25	330	67
1766	15	97	24	28	67
1767	16	109	22	63	67
1768	17	112	22	319	67
1769	18	107	22	311	67
1770	19	109	21	193	67
1771	20	97	21	222	67
1772	21	110	20	162	67
1773	22	106	20	2	67
1774	1	85	41	250	68
1775	2	88	38	178	68
1776	3	78	35	241	68
1777	4	85	35	47	68
1778	5	86	34	308	68
1779	6	84	34	93	68
1780	7	83	33	225	68
1781	8	93	33	260	68
1782	9	92	33	311	68
1783	10	85	33	245	68
1784	11	85	31	129	68
1785	12	83	30	80	68
1786	13	86	30	16	68
1787	14	88	30	28	68
1788	15	82	30	1	68
1789	16	95	29	278	68
1790	17	95	29	323	68
1791	18	98	29	191	68
1792	19	94	29	61	68
1793	20	102	28	330	68
1794	21	93	28	244	68
1795	22	83	28	172	68
1796	23	103	26	12	68
1797	24	93	24	160	68
1798	25	97	24	280	68
1799	26	106	23	269	68
1800	27	103	23	162	68
1801	28	100	22	3	68
1802	29	87	22	103	68
1803	30	102	21	2	68
1804	31	100	20	335	68
1805	32	115	15	118	68
1806	1	85	34	234	69
1807	2	90	33	93	69
1808	3	92	30	129	69
1809	4	89	30	1	69
1810	5	86	29	103	69
1811	6	93	25	310	69
1812	7	98	24	225	69
1813	8	103	23	324	69
1814	9	107	23	323	69
1815	10	109	23	41	69
1816	11	99	22	222	69
1817	12	95	22	172	69
1818	13	110	21	287	69
1819	14	114	21	330	69
1820	15	110	21	311	69
1821	16	106	20	116	69
1822	17	103	20	145	69
1823	18	111	20	278	69
1824	19	114	19	191	69
1825	20	109	19	185	69
1826	21	106	18	253	69
1827	22	105	17	16	69
1828	23	112	16	2	69
1829	24	116	16	260	69
1830	25	118	15	178	69
1831	26	108	14	160	69
1832	27	122	13	12	69
1833	28	117	12	61	69
1834	29	129	7	24	69
1835	30	138	6	8	69
1836	1	86	42	287	70
1837	2	93	40	330	70
1838	3	83	37	129	70
1839	4	88	36	324	70
1840	5	83	34	234	70
1841	6	94	34	323	70
1842	7	88	33	93	70
1843	8	81	32	103	70
1844	9	98	32	178	70
1845	10	83	32	172	70
1846	11	89	31	225	70
1847	12	92	29	145	70
1848	13	101	28	311	70
1849	14	100	28	278	70
1850	15	98	28	185	70
1851	16	87	28	310	70
1852	17	88	28	1	70
1853	18	97	28	2	70
1854	19	104	27	191	70
1855	20	91	27	222	70
1856	21	103	27	260	70
1857	22	94	26	16	70
1858	23	96	24	160	70
1859	24	109	24	12	70
1860	25	99	23	253	70
1861	26	111	23	24	70
1862	27	106	22	61	70
1863	28	105	19	116	70
1864	1	79	38	234	71
1865	2	95	35	41	71
1866	3	95	33	278	71
1867	4	89	31	129	71
1868	4	97	31	323	71
1869	4	99	31	178	71
1870	7	91	30	93	71
1871	7	85	30	172	71
1872	7	94	30	324	71
1873	10	99	29	287	71
1874	11	101	28	311	71
1875	12	106	27	330	71
1876	12	89	27	1	71
1877	12	100	27	61	71
1878	12	86	27	103	71
1879	12	93	27	225	71
1880	17	95	26	145	71
1881	17	89	26	310	71
1882	17	98	26	116	71
1883	17	94	26	16	71
1884	21	106	25	191	71
1885	21	100	25	2	71
1886	21	105	25	260	71
1887	24	103	23	185	71
1888	24	99	23	253	71
1889	26	111	22	12	71
1890	27	102	18	160	71
1891	28	102	16	222	71
1892	29	120	14	24	71
1893	30	132	10	8	71
1894	1	78	40	241	72
1895	2	81	34	310	72
1896	3	84	33	80	72
1897	4	96	32	304	72
1898	5	98	30	61	72
1899	6	92	29	93	72
1900	7	90	28	222	72
1901	8	92	28	16	72
1902	9	85	28	103	72
1903	10	103	27	260	72
1904	11	102	27	278	72
1905	12	98	27	308	72
1906	13	93	27	160	72
1907	14	107	24	63	72
1908	15	106	24	178	72
1909	16	98	23	28	72
1910	17	102	22	47	72
1911	18	105	21	3	72
1912	19	109	21	27	72
1913	20	122	12	118	72
1914	1	86	34	16	73
1915	2	96	33	178	73
1916	3	94	31	264	73
1917	4	81	31	103	73
1918	5	97	31	323	73
1919	6	95	31	61	73
1920	7	84	30	316	73
1921	8	97	30	287	73
1922	9	95	28	334	73
1923	10	92	28	28	73
1924	11	91	28	129	73
1925	12	92	28	93	73
1926	13	87	27	310	73
1927	14	100	27	333	73
1928	15	90	27	294	73
1929	16	98	26	280	73
1930	17	103	26	162	73
1931	18	95	24	225	73
1932	19	95	24	160	73
1933	20	110	23	24	73
1934	21	105	23	311	73
1935	22	114	16	260	73
1936	23	132	9	8	73
1937	1	86	42	273	74
1938	2	79	40	222	74
1939	3	91	40	250	74
1940	4	82	40	16	74
1941	5	89	39	267	74
1942	6	82	39	129	74
1943	7	93	38	228	74
1944	8	84	38	28	74
1945	9	89	38	3	74
1946	10	93	38	162	74
1947	11	92	38	323	74
1948	12	81	37	234	74
1949	13	93	36	287	74
1950	14	95	33	61	74
1951	15	95	33	184	74
1952	16	99	32	311	74
1953	17	83	32	103	74
1954	18	97	31	185	74
1955	19	96	25	160	74
1956	20	111	24	331	74
1957	21	111	23	12	74
1958	1	88	35	116	75
1959	2	79	34	310	75
1960	3	84	34	129	75
1961	4	85	30	80	75
1962	5	90	29	93	75
1963	6	100	28	178	75
1964	7	92	28	123	75
1965	8	84	27	103	75
1966	9	91	27	332	75
1967	10	94	26	245	75
1968	11	96	26	47	75
1969	12	93	26	16	75
1970	13	91	25	294	75
1971	14	102	24	287	75
1972	15	92	24	222	75
1973	16	103	22	3	75
1974	17	101	21	308	75
1975	18	104	20	185	75
1976	19	105	20	2	75
1977	20	109	19	162	75
1978	21	112	19	323	75
1979	22	112	19	12	75
1980	23	107	18	61	75
1981	24	137	3	8	75
1982	1	84	37	93	76
1983	2	94	34	323	76
1984	3	95	32	287	76
1985	4	81	31	103	76
1986	5	91	30	245	76
1987	6	91	29	16	76
1988	7	95	28	308	76
1989	8	91	28	129	76
1990	9	89	27	80	76
1991	10	89	26	310	76
1992	11	93	26	332	76
1993	12	103	26	162	76
1994	13	105	25	178	76
1995	14	98	25	47	76
1996	15	100	24	116	76
1997	16	95	22	294	76
1998	17	111	21	12	76
1999	18	105	21	61	76
2000	19	101	20	123	76
2001	20	105	20	3	76
2002	21	97	20	222	76
2003	22	105	19	2	76
2004	23	108	17	185	76
2005	24	132	9	8	76
2006	1	81	38	294	77
2007	2	93	34	3	77
2008	3	88	34	16	77
2009	4	94	33	185	77
2010	5	86	33	222	77
2011	6	85	33	80	77
2012	7	97	32	287	77
2013	8	92	31	245	77
2014	9	91	30	332	77
2015	10	93	30	93	77
2016	11	97	29	2	77
2017	12	88	28	310	77
2018	13	100	28	61	77
2019	14	97	28	47	77
2020	15	94	28	129	77
2021	16	90	24	103	77
2022	17	111	23	323	77
2023	18	109	23	178	77
2024	19	108	23	162	77
2025	20	107	18	308	77
2026	21	108	18	116	77
2027	22	123	11	12	77
2028	23	112	11	123	77
2029	24	135	8	8	77
2030	1	86	39	93	78
2031	2	89	37	47	78
2032	3	84	37	294	78
2033	4	96	36	250	78
2034	5	94	34	308	78
2035	6	90	33	16	78
2036	7	85	32	172	78
2037	8	98	32	278	78
2038	9	85	32	310	78
2039	10	91	31	129	78
2040	11	89	31	80	78
2041	12	100	31	311	78
2042	13	85	30	103	78
2043	14	106	30	12	78
2044	15	98	30	3	78
2045	16	94	30	245	78
2046	17	98	30	185	78
2047	18	105	28	260	78
2048	19	101	28	61	78
2049	20	91	28	1	78
2050	21	107	27	191	78
2051	22	95	27	160	78
2052	23	106	26	178	78
2053	24	105	22	280	78
2054	25	104	21	293	78
2055	26	110	17	2	78
2056	27	120	16	24	78
2057	1	96	37	250	79
2058	2	92	35	264	79
2059	3	96	35	228	79
2060	4	91	32	282	79
2061	5	85	31	310	79
2062	6	96	30	280	79
2063	7	95	29	293	79
2064	8	93	29	28	79
2065	9	94	27	129	79
2066	10	99	26	47	79
2067	11	95	26	160	79
2068	12	102	26	185	79
2069	13	98	24	16	79
2070	14	108	24	191	79
2071	15	102	24	2	79
2072	16	100	23	283	79
2073	17	101	23	245	79
2074	18	92	22	103	79
2075	19	97	22	222	79
2076	20	110	21	162	79
2077	21	111	21	63	79
2078	22	106	21	3	79
2079	23	97	21	80	79
2080	24	111	20	27	79
2081	25	119	18	331	79
2082	26	110	18	184	79
2083	27	114	14	61	79
2084	28	136	7	8	79
2085	1	81	37	241	80
2086	2	88	35	293	80
2087	3	98	34	250	80
2088	4	93	32	280	80
2089	5	99	32	191	80
2090	6	96	31	61	80
2091	7	98	31	311	80
2092	8	87	31	222	80
2093	9	91	30	16	80
2094	10	85	30	172	80
2095	11	83	30	103	80
2096	12	101	29	260	80
2097	13	92	28	129	80
2098	14	94	27	28	80
2099	15	104	26	162	80
2100	16	109	25	24	80
2101	17	102	25	2	80
2102	18	91	24	310	80
2103	19	98	24	123	80
2104	20	102	24	3	80
2105	21	101	22	93	80
2106	22	99	21	160	80
2107	23	114	20	12	80
2108	24	117	18	330	80
2109	25	140	4	8	80
2110	1	81	38	310	81
2111	2	88	37	93	81
2112	3	86	36	160	81
2113	3	82	36	172	81
2114	5	80	35	103	81
2115	6	93	35	3	81
2116	7	98	34	178	81
2117	8	89	34	16	81
2118	9	101	33	250	81
2119	10	87	33	294	81
2120	11	86	33	80	81
2121	12	99	33	228	81
2122	13	95	33	264	81
2123	14	89	33	225	81
2124	15	101	32	63	81
2125	16	103	32	227	81
2126	17	101	32	162	81
2127	18	98	30	2	81
2128	19	93	29	129	81
2129	20	99	29	61	81
2130	21	98	29	280	81
2131	22	95	28	28	81
2132	23	102	26	185	81
2133	24	107	25	27	81
2134	25	108	24	193	81
2135	26	96	24	222	81
2136	27	112	24	328	81
2137	28	103	23	308	81
2138	29	114	22	24	81
2139	30	118	18	329	81
2140	31	118	18	12	81
2141	32	127	9	309	81
2142	1	84	36	310	82
2143	2	100	34	250	82
2144	3	100	33	63	82
2145	4	89	33	129	82
2146	5	87	31	172	82
2147	6	85	30	103	82
2148	7	90	30	294	82
2149	8	102	30	27	82
2150	9	94	29	16	82
2151	10	96	29	93	82
2152	11	103	29	162	82
2153	12	100	28	185	82
2154	13	92	28	222	82
2155	14	100	27	2	82
2156	15	109	27	319	82
2157	16	103	25	3	82
2158	17	108	24	193	82
2159	18	99	24	145	82
2160	19	109	23	228	82
2161	20	110	23	260	82
2162	21	100	22	160	82
2163	22	107	21	61	82
2164	1	74	39	172	83
2165	2	90	37	63	83
2166	3	90	36	178	83
2167	4	94	34	250	83
2168	5	93	33	27	83
2169	6	84	32	129	83
2170	7	82	32	241	83
2171	8	83	31	222	83
2172	9	92	31	327	83
2173	10	88	31	293	83
2174	11	93	30	184	83
2175	12	89	30	93	83
2176	13	96	30	260	83
2177	14	79	30	103	83
2178	15	85	29	294	83
2179	16	92	29	2	83
2180	17	99	25	278	83
2181	18	105	24	12	83
2182	19	94	23	145	83
2183	20	95	22	16	83
2184	21	95	21	160	83
2185	22	111	19	24	83
2186	23	112	18	118	83
2187	24	103	17	257	83
2188	25	103	15	245	83
2189	1	104	28	41	84
2190	2	96	27	145	84
2191	3	96	26	303	84
2192	4	93	26	234	84
2193	5	104	25	324	84
2194	6	100	25	293	84
2195	7	96	23	80	84
2196	8	103	23	322	84
2197	9	102	22	245	84
2198	10	101	22	292	84
2199	11	110	22	323	84
2200	12	108	22	287	84
2201	13	97	22	172	84
2202	14	98	22	222	84
2203	15	94	21	103	84
2204	16	105	21	257	84
2205	17	108	21	2	84
2206	18	108	19	116	84
2207	19	106	19	93	84
2208	20	113	19	27	84
2209	21	115	19	311	84
2210	22	115	19	260	84
2211	23	100	18	1	84
2212	24	107	17	325	84
2213	25	107	17	253	84
2214	26	106	16	160	84
2215	27	107	16	16	84
2216	28	111	15	47	84
2217	29	118	14	326	84
2218	30	114	14	61	84
2219	31	123	13	24	84
2220	32	122	13	12	84
2221	33	124	12	118	84
2222	34	109	12	310	84
2223	35	122	11	278	84
2224	36	113	10	28	84
2225	37	137	7	8	84
2226	1	76	44	322	85
2227	2	88	40	260	85
2228	3	75	39	310	85
2229	4	82	37	93	85
2230	5	77	37	222	85
2231	6	77	36	234	85
2232	7	89	34	324	85
2233	8	90	34	287	85
2234	9	83	34	28	85
2235	10	85	33	245	85
2236	11	97	32	311	85
2237	12	94	32	27	85
2238	13	87	31	325	85
2239	14	82	31	1	85
2240	15	78	31	103	85
2241	16	87	31	253	85
2242	17	87	30	145	85
2243	18	96	30	41	85
2244	19	96	30	323	85
